"","CKU1","CKU3","CKU4","CKU5","CKU2","CLU1","CLU2","CLU3","CLU4","CLU5","JPU1","JPU2","JPU3","JPU4","JPU5","MHU1","MHU2","MHU3","MHU4","MHU5","YMU1","YMU2","YMU3","YMU4","YMU5"
"OTU1096.p:Rhizaria-Cercozoa.g:Thalassomyxa",0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0
"OTU1097.p:Opisthokonta-Choanoflagellata.g:Stephanoecidae_Group_H_X",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1098.p:Evosea-Evosea_X.g:Flamella",0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"OTU1099.p:Tubulinea-Tubulinea_X.g:Phryganella",4,0,1,0,0,0,1,0,3,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0
"OTU1100.p:Evosea-Evosea_X.g:Phalansterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1101.p:Rhizaria-Cercozoa.g:Filosa-Imbricatea_XXX",0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1102.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,2
"OTU1103.p:Chlorophyta-Chlorophyta_X.g:Dysmorphococcus",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU1104.p:Chlorophyta-Chlorophyta_X.g:Coccomyxa",0,0,1,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0
"OTU1105.p:Ancyromonadida-Ancyromonadida_X.g:Ancyromonadida_Group-1_X",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0
"OTU1108.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0
"OTU1110.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0
"OTU1111.p:Tubulinea-Tubulinea_X.g:Leptomyxa",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1112.p:Alveolata-Ciliophora.g:Paratetrahymena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1113.p:Opisthokonta-Choanoflagellata.g:Monosiga",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1121.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1123.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1127.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1128.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU1129.p:Chlorophyta-Chlorophyta_X.g:Chlorococcum",0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1131.p:Tubulinea-Tubulinea_X.g:Hartmannellidae_X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
"OTU1132.p:Stramenopiles-Bigyra.g:Labyrinthulaceae_X",0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU1133.p:Stramenopiles-Gyrista.g:Poterioochromonas",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"OTU1134.p:Discosea-Discosea_X.g:Endostelium",0,2,0,2,2,0,0,1,1,0,1,4,0,1,1,0,4,4,1,3,0,0,0,0,0
"OTU1135.p:Alveolata-Ciliophora.g:Paralembus",0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"OTU1136.p:Alveolata-Apicomplexa.g:Xiphocephalus",0,0,0,0,0,114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU1138.p:Opisthokonta-Opisthokonta_X.g:Opisthokonta_XXXXX",0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0
"OTU1139.p:Streptophyta-Streptophyta_X.g:Streptophyta_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"OTU1140.p:Rhizaria-Cercozoa.g:Ligniera",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
"OTU1142.p:Cryptophyta-Cryptophyta_X.g:Cryptomonas",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1144.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"OTU1148.p:Stramenopiles-Gyrista.g:Aphanomyces",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0
"OTU1149.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",2,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,9,0,0,0,4
"OTU1150.p:Chlorophyta-Chlorophyta_X.g:Gungnir",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1152.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,1,0,1,0,2,0,2,0,1,1,0,4,2,3,0,0,0,0,0
"OTU1153.p:Tubulinea-Tubulinea_X.g:Rhizamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0
"OTU1154.p:Rhizaria-Cercozoa.g:Euglyphida_XX",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1155.p:Rhizaria-Cercozoa.g:Thaumatomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"OTU1156.p:Evosea-Evosea_X.g:Variosea_XXX",2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1157.p:Alveolata-Ciliophora.g:Pseudoholophrya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1158.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1159.p:Evosea-Evosea_X.g:WIM5-lineage_X",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0
"OTU1160.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3
"OTU1161.p:Alveolata-Alveolata_X.g:Palustrimonas",0,3,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU1162.p:Stramenopiles-Bigyra.g:Anoeca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1163.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"OTU1164.p:Rhizaria-Cercozoa.g:Filoreta",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1165.p:Discoba-Discoba_X.g:Paravahlkampfia",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU1166.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1168.p:Tubulinea-Tubulinea_X.g:Leptomyxa",0,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"OTU1171.p:Centroplasthelida-Centroplasthelida_X.g:Heterophrys",0,3,0,0,2,3,1,2,0,0,1,0,0,1,3,1,1,0,0,0,0,1,0,0,1
"OTU1172.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1173.p:Stramenopiles-Bigyra.g:Labyrinthulaceae_X",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1174.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1175.p:Discosea-Discosea_X.g:Endostelium",0,1,0,3,0,0,0,0,0,0,1,0,0,1,0,3,0,1,2,2,1,0,0,0,0
"OTU1176.p:Evosea-Evosea_X.g:Ceratiomyxella",0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1177.p:Stramenopiles-Bigyra.g:Bicoecea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1178.p:Rhodelphidia-Rhodelphidia_X.g:Rhodelphis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1179.p:Stramenopiles-Gyrista.g:Amphitetras",0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"OTU1183.p:Alveolata-Ciliophora.g:Microthoracida_X",0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1184.p:Opisthokonta-Choanoflagellata.g:Salpingoecidae_Group_C3_X",0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0
"OTU1187.p:Evosea-Evosea_X.g:Flamella-lineage_X",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"OTU1190.p:Stramenopiles-Gyrista.g:Ochromonadales_clade-XII_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"OTU1191.p:Centroplasthelida-Centroplasthelida_X.g:Centroplasthelida_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,1,0,0
"OTU1193.p:Centroplasthelida-Centroplasthelida_X.g:Centroplasthelida_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU1194.p:Centroplasthelida-Centroplasthelida_X.g:Centroplasthelida_XXXXX",1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"OTU1195.p:Alveolata-Ciliophora.g:Platyophryida_X",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"OTU1196.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0
"OTU1197.p:Evosea-Evosea_X.g:AND16-lineage_X",1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,1,0,0
"OTU1198.p:Tubulinea-Tubulinea_X.g:Ptolemeba",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU1199.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"OTU1200.p:Stramenopiles-Gyrista.g:Peronosporomycetes_XXX",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1
"OTU1201.p:Rhizaria-Cercozoa.g:Limnofila",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"OTU1203.p:Alveolata-Ciliophora.g:Parakahliella",0,2,2,0,0,0,0,0,2,0,0,1,2,0,0,2,0,5,0,2,0,0,0,0,0
"OTU1205.p:Stramenopiles-Gyrista.g:Sellaphora",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"OTU1206.p:Evosea-Evosea_X.g:AND16-lineage_X",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"OTU1207.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0
"OTU1208.p:Stramenopiles-Bigyra.g:Sorodiplophrys",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"OTU1209.p:Evosea-Evosea_X.g:Mb5C-lineage_X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"OTU1211.p:Centroplasthelida-Centroplasthelida_X.g:Centroplasthelida_XXXXX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"OTU1212.p:Rhizaria-Cercozoa.g:Eocercomonas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
"OTU1214.p:Alveolata-Ciliophora.g:Lacrymariidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU1216.p:Rhizaria-Cercozoa.g:Rhogostoma-lineage_X",0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"OTU1217.p:Alveolata-Apicomplexa.g:Monocystis",1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,3,1,0,0,0,0,0,1,0
"OTU1219.p:Discosea-Discosea_X.g:Vermistella",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU1220.p:Alveolata-Ciliophora.g:Eschaneustyla",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,0
"OTU1221.p:Rhizaria-Cercozoa.g:Eocercomonas",0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,2,0,3,0,0,0,2
"OTU1222.p:Evosea-Evosea_X.g:Schizoplasmodium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,1,0,0
"OTU1223.p:Stramenopiles-Bigyra.g:Bicoecea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
"OTU1228.p:Alveolata-Apicomplexa.g:Monocystis",0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1229.p:Alveolata-Ciliophora.g:Colpodidiidae_X",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1230.p:Alveolata-Perkinsea.g:Perkinsida_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"OTU1235.p:Alveolata-Ciliophora.g:Colpodida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1236.p:Opisthokonta-Choanoflagellata.g:Salpingoeca",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1237.p:Alveolata-Ciliophora.g:Cyrtolophosidida_X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0
"OTU1238.p:Stramenopiles-Gyrista.g:Spumella",1,1,1,0,0,1,2,0,1,1,2,0,6,0,0,2,0,0,0,0,7,0,0,0,5
"OTU1239.p:Rhizaria-Cercozoa.g:Euglyphida_XX",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU1240.p:Evosea-Evosea_X.g:Filamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1241.p:Opisthokonta-Pluriformea.g:Corallochytrium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1244.p:Chlorophyta-Chlorophyta_X.g:Desmodesmus",0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,1,2,3,0,0,0,0,0,2,0
"OTU1245.p:Alveolata-Apicomplexa.g:Actinocephalidae_NEO1",0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1247.p:Alveolata-Ciliophora.g:Sessilida_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1250.p:Rhizaria-Cercozoa.g:Allapsidae_X",0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0
"OTU1251.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0
"OTU1254.p:Opisthokonta-Ichthyosporea.g:Ichthyophonida_XXX",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1255.p:Evosea-Evosea_X.g:Schizoplasmodiopsis",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1256.p:Opisthokonta-Opisthokonta_X.g:Opisthokonta_XXXXX",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU1258.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1260.p:Evosea-Evosea_X.g:AND16-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1261.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1262.p:Alveolata-Ciliophora.g:Platyophrya",0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"OTU1265.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
"OTU1266.p:Stramenopiles-Bigyra.g:MAST-12C",0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
"OTU1267.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"OTU1268.p:Stramenopiles-Gyrista.g:Peronosporomycetes_XXX",0,2,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"OTU1269.p:Chlorophyta-Chlorophyta_X.g:Chlamydomonas",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU1271.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1272.p:Stramenopiles-Gyrista.g:Segregatospumellaceae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU1274.p:Chlorophyta-Chlorophyta_X.g:Oedogonium",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1277.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1278.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
"OTU1280.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,1,1,2,1,0,6,4,0,0,0
"OTU1282.p:Alveolata-Ciliophora.g:Dileptus",0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
"OTU1284.p:Opisthokonta-Choanoflagellata.g:Salpingoeca",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1286.p:Rhizaria-Cercozoa.g:Mesofilidae_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"OTU1287.p:Stramenopiles-Bigyra.g:Amphifilaceae_X",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1288.p:Stramenopiles-Bigyra.g:Pseudodendromonadales_XX",0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"OTU1289.p:Evosea-Evosea_X.g:Flamella-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1290.p:Centroplasthelida-Centroplasthelida_X.g:Heterophrys",0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1293.p:Tubulinea-Tubulinea_X.g:Nolandellidae_X",0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1294.p:Evosea-Evosea_X.g:Angulamoeba",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,6,0,0,0,0
"OTU1295.p:Alveolata-Ciliophora.g:Dileptidae_X",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1296.p:Evosea-Evosea_X.g:Tychosporium",0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1298.p:Stramenopiles-Bigyra.g:Aurantiochytrium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
"OTU1299.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1301.p:Rhizaria-Cercozoa.g:Clathrulinidae_X",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"OTU1302.p:Rhizaria-Cercozoa.g:Glissomonadida_XX",0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0
"OTU1303.p:Alveolata-Ciliophora.g:Litostomatea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1304.p:Stramenopiles-Gyrista.g:Nitzschia",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OTU1306.p:Evosea-Evosea_X.g:Tychosporium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"OTU1307.p:Haptophyta-Haptophyta_X.g:Haptophyta_XXXXX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"OTU1308.p:Tubulinea-Tubulinea_X.g:Flabellula",2,0,0,0,1,0,1,0,0,0,0,5,0,1,1,0,0,0,1,1,0,0,0,0,0
"OTU1309.p:Evosea-Eumycetozoa.g:Dictyostelium-Group-IV",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1310.p:Alveolata-Ciliophora.g:Colpodida_X",0,1,0,7,0,0,1,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1311.p:Evosea-Evosea_X.g:Variosea_XXX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
"OTU1312.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,1,1,1,0,0,1,0,1,4,0,0,0,0,1,0,0,0,0,2,1,2
"OTU1313.p:Opisthokonta-Choanoflagellata.g:Monosigidae_Group_O_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"OTU1314.p:Rhizaria-Cercozoa.g:Tracheleuglypha",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1315.p:Rhizaria-Cercozoa.g:Vampyrella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"OTU1316.p:Evosea-Evosea_X.g:Ceratiomyxella",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1319.p:Discosea-Discosea_X.g:Dermamoebidae_X",0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0
"OTU1320.p:Alveolata-Ciliophora.g:Rurikoplites",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,1,0,0,0
"OTU1321.p:Evosea-Evosea_X.g:Phalansterium",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0
"OTU1322.p:Evosea-Evosea_X.g:Ceratiomyxella",1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"OTU1323.p:Tubulinea-Tubulinea_X.g:Copromyxa",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
"OTU1325.p:Tubulinea-Tubulinea_X.g:LOS7N/I-lineage_X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1326.p:Rhizaria-Cercozoa.g:Paracercomonas",0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"OTU1328.p:Alveolata-Ciliophora.g:Rurikoplites",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"OTU1330.p:Evosea-Evosea_X.g:Soliformovum",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1332.p:Rhizaria-Cercozoa.g:Thalassomyxa-lineage_X",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0
"OTU1333.p:Alveolata-Ciliophora.g:Colpoda",0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1334.p:Tubulinea-Tubulinea_X.g:Echinamoeba",0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU1335.p:Evosea-Evosea_X.g:Filamoeba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
